Yr Mo Da Hr dur Lat Lon new Site
1983 9 27 1500 600 43.58 -75.52 7.133024117776058 811
1983 9 27 1500 600 44.48 -76.03 0.0 852
1983 9 27 1500 600 40.67 -73.52 446.12490974237267 902
1983 9 27 1500 600 41.27 -73.8 331.8764924523496 904
1983 9 27 1500 600 43.05 -74.2 85.14710014352565 908
1983 9 27 1500 600 43.97 -74.1 17.084708342564063 910
1983 9 27 1500 600 44.8 -75.0 0.0 912
1983 9 27 1500 600 45.55 -75.52 0.0 952
1983 9 27 1500 600 41.1 -72.37 449.1028875544329 2
1983 9 27 1500 600 43.03 -72.8 186.0916713088953 6
1983 9 27 1500 600 43.95 -73.22 47.93065368128848 8
1983 9 27 1500 600 44.9 -73.8 3.7692879763286027 10
1983 9 27 1500 600 45.98 -74.0 0.0 52
1983 9 27 1500 600 41.73 -71.43 514.6924810068722 102
1983 9 27 1500 600 44.4 -71.18 60.54407008821402 107
1983 9 27 1500 600 44.93 -72.2 20.396605660140427 108
1983 9 27 1500 600 46.07 -72.58 2.3707677621957113 152
1983 9 27 1800 600 43.07 -76.83 0.0 710
1983 9 27 2100 600 42.25 -78.8 0.0 510
1983 9 27 2100 600 40.37 -75.93 153.09607200901976 702
1983 9 27 2100 600 40.78 -74.67 251.52193801310426 703
1983 9 27 2100 600 40.67 -73.52 443.3275343158928 902
1983 9 27 2100 600 41.27 -73.8 233.93837011995072 904
1983 9 27 2100 600 43.05 -74.2 3.450058835103529 908
1983 9 27 2100 600 43.97 -74.1 0.0 910
1983 9 27 2100 600 44.8 -75.0 0.0 912
1983 9 27 2100 600 45.55 -75.52 0.0 952
1983 9 27 2100 600 41.1 -72.37 565.9825273997263 2
1983 9 27 2100 600 43.03 -72.8 36.12599126587431 6
1983 9 27 2100 600 43.95 -73.22 2.1895828234239816 8
1983 9 27 2100 600 44.9 -73.8 0.0 10
1983 9 27 2100 600 45.98 -74.0 0.0 52
1983 9 27 2100 600 41.73 -71.43 690.5858326306437 102
1983 9 27 2100 600 44.4 -71.18 17.409431057071018 107
1983 9 27 2100 600 44.93 -72.2 0.0 108
1983 9 27 2100 600 46.07 -72.58 0.0 152
