Yr Mo Da Hr dur Lat Lon new Site
1983 10 3 1200 600 43.05 -74.2 0.0 908
1983 10 3 1200 600 43.97 -74.1 0.0 910
1983 10 3 1200 600 44.8 -75.0 3.2679000211515983 912
1983 10 3 1200 600 45.55 -75.52 2.419176241920523 952
1983 10 3 1200 600 43.03 -72.8 0.0 6
1983 10 3 1200 600 43.95 -73.22 0.0 8
1983 10 3 1200 600 44.9 -73.8 0.0 10
1983 10 3 1500 600 42.7 -82.35 0.0 456
1983 10 3 1500 600 41.95 -72.3 0.0 4
1983 10 3 1500 600 45.98 -74.0 13.804133204765105 52
1983 10 3 1800 600 40.0 -79.08 3.6408087944938767 402
1983 10 3 1800 600 40.43 -79.15 1.380817920833331 404
1983 10 3 1800 600 40.82 -79.53 0.0 406
1983 10 3 1800 600 41.63 -79.7 0.0 410
1983 10 3 1800 600 42.08 -80.18 0.0 412
1983 10 3 1800 600 42.6 -80.5 0.0 452
1983 10 3 1800 600 42.67 -81.15 0.0 454
1983 10 3 1800 600 40.2 -78.25 110.41290208324722 502
1983 10 3 1800 600 40.67 -78.23 79.52791188849407 504
1983 10 3 1800 600 41.8 -78.63 0.0 508
1983 10 3 1800 600 42.25 -78.8 0.0 510
1983 10 3 1800 600 42.48 -78.93 0.0 512
1983 10 3 1800 600 43.18 -79.4 0.0 552
1983 10 3 1800 600 43.52 -79.92 0.0 554
1983 10 3 1800 600 43.98 -80.75 4.704992431656815 556
1983 10 3 1800 600 39.92 -76.75 455.6017997061094 602
1983 10 3 1800 600 40.48 -77.13 1154.6271378331146 604
1983 10 3 1800 600 41.98 -77.57 91.53944845272534 608
1983 10 3 1800 600 42.88 -78.03 2.6314329109864536 612
1983 10 3 1800 600 43.03 -78.18 2.101809182906422 614
1983 10 3 1800 600 43.92 -78.67 24.050317411286773 652
1983 10 3 1800 600 44.23 -78.37 77.57372844770303 653
1983 10 3 1800 600 44.62 -79.53 94.85283737668782 654
1983 10 3 1800 600 40.37 -75.93 278.93606450501863 702
1983 10 3 1800 600 40.78 -74.67 234.38037102262612 703
1983 10 3 1800 600 41.02 -75.9 725.6594899634044 704
1983 10 3 1800 600 41.83 -75.87 856.2949095235554 706
1983 10 3 1800 600 42.45 -76.45 382.0566504369394 708
1983 10 3 1800 600 43.07 -76.83 89.96101655782718 710
1983 10 3 1800 600 43.98 -77.22 134.8916533352248 752
1983 10 3 1800 600 44.68 -77.15 392.4116770330379 753
1983 10 3 1800 600 44.28 -77.78 164.80040461597642 754
1983 10 3 1800 600 39.93 -74.7 32.875277336469026 802
1983 10 3 1800 600 40.9 -74.6 294.2641563851792 804
1983 10 3 1800 600 41.3 -74.67 480.36564702829224 805
1983 10 3 1800 600 42.08 -74.97 480.79001585086405 807
1983 10 3 1800 600 42.47 -75.07 414.69323070560836 808
1983 10 3 1800 600 42.92 -75.12 294.9331548946711 809
1983 10 3 1800 600 43.23 -75.4 240.66437750488757 810
1983 10 3 1800 600 43.58 -75.52 187.39286497778482 811
1983 10 3 1800 600 44.48 -76.03 242.64335202319387 852
1983 10 3 1800 600 40.67 -73.52 0.0 902
1983 10 3 1800 600 41.27 -73.8 56.56043299127069 904
1983 10 3 1800 600 43.05 -74.2 1436.8940695516503 908
1983 10 3 1800 600 43.97 -74.1 586.7576264760719 910
1983 10 3 1800 600 44.8 -75.0 238.32491050505686 912
1983 10 3 1800 600 45.55 -75.52 722.1945367807479 952
1983 10 3 1800 600 43.03 -72.8 7.307118315072279 6
1983 10 3 1800 600 43.95 -73.22 374.67729250068066 8
1983 10 3 1800 600 44.9 -73.8 307.5695956253704 10
1983 10 3 1800 600 41.73 -71.43 0.0 102
1983 10 3 1800 600 44.27 -71.3 0.0 106
1983 10 3 1800 600 44.93 -72.2 10.248390732737969 108
1983 10 3 1800 600 46.07 -72.58 49.11554575227672 152
1983 10 3 2100 600 42.7 -82.35 0.0 456
1983 10 3 2100 600 41.95 -72.3 8.530293791988775 4
1983 10 3 2100 600 45.98 -74.0 953.0836359094931 52
1983 10 3 2100 600 44.4 -71.18 30.23447519598504 107
1983 10 4 0 600 40.0 -79.08 0.0 402
1983 10 4 0 600 40.43 -79.15 0.0 404
1983 10 4 0 600 40.82 -79.53 0.0 406
1983 10 4 0 600 41.2 -79.43 0.0 408
1983 10 4 0 600 41.63 -79.7 0.0 410
1983 10 4 0 600 42.08 -80.18 0.0 412
1983 10 4 0 600 42.6 -80.5 0.0 452
1983 10 4 0 600 42.67 -81.15 0.0 454
1983 10 4 0 600 40.2 -78.25 5.24592486234449 502
1983 10 4 0 600 40.67 -78.23 1.5346356395596685 504
1983 10 4 0 600 41.8 -78.63 0.0 508
1983 10 4 0 600 42.25 -78.8 0.0 510
1983 10 4 0 600 42.48 -78.93 0.0 512
1983 10 4 0 600 43.18 -79.4 0.0 552
1983 10 4 0 600 43.52 -79.92 0.0 554
1983 10 4 0 600 43.98 -80.75 0.0 556
1983 10 4 0 600 39.92 -76.75 169.7566632852354 602
1983 10 4 0 600 40.48 -77.13 159.93191233837638 604
1983 10 4 0 600 41.98 -77.57 0.0 608
1983 10 4 0 600 42.88 -78.03 0.0 612
1983 10 4 0 600 43.03 -78.18 0.0 614
1983 10 4 0 600 43.92 -78.67 0.0 652
1983 10 4 0 600 44.23 -78.37 0.0 653
1983 10 4 0 600 40.37 -75.93 243.70366283894995 702
1983 10 4 0 600 40.78 -74.67 848.3166365728773 703
1983 10 4 0 600 41.02 -75.9 497.7751023737402 704
1983 10 4 0 600 41.83 -75.87 271.2595599697119 706
1983 10 4 0 600 42.45 -76.45 12.713772371851162 708
1983 10 4 0 600 43.07 -76.83 0.0 710
1983 10 4 0 600 43.98 -77.22 0.0 752
1983 10 4 0 600 44.68 -77.15 54.765882413007716 753
1983 10 4 0 600 44.28 -77.78 2.8251862526532916 754
1983 10 4 0 600 39.93 -74.7 86.751369411242 802
1983 10 4 0 600 40.9 -74.6 1258.8041955323806 804
1983 10 4 0 600 41.3 -74.67 1709.359439141585 805
1983 10 4 0 600 42.08 -74.97 339.83558230143575 807
1983 10 4 0 600 42.47 -75.07 186.98083290301187 808
1983 10 4 0 600 42.92 -75.12 74.14139156635214 809
1983 10 4 0 600 43.23 -75.4 18.80111337480659 810
1983 10 4 0 600 43.58 -75.52 3.4825501625369495 811
1983 10 4 0 600 44.48 -76.03 38.703037917172644 852
1983 10 4 0 600 40.67 -73.52 71.23820716256098 902
1983 10 4 0 600 41.27 -73.8 393.8101790619888 904
1983 10 4 0 600 43.05 -74.2 3966.8792232840833 908
1983 10 4 0 600 43.97 -74.1 857.3165143132238 910
1983 10 4 0 600 44.8 -75.0 135.93433430569576 912
1983 10 4 0 600 45.55 -75.52 862.9409643134477 952
1983 10 4 0 600 43.03 -72.8 141.55093422219218 6
1983 10 4 0 600 43.95 -73.22 1398.109786821759 8
1983 10 4 0 600 44.9 -73.8 1384.2775526041798 10
1983 10 4 0 600 41.73 -71.43 22.338837618852835 102
1983 10 4 0 600 44.27 -71.3 135.1649620695115 106
1983 10 4 0 600 44.93 -72.2 33.33289052258851 108
1983 10 4 0 600 46.07 -72.58 1032.6019880372378 152
1983 10 4 300 600 42.7 -82.35 0.0 456
1983 10 4 300 600 41.95 -72.3 598.9443396292436 4
1983 10 4 300 600 45.98 -74.0 703.0512201340924 52
1983 10 4 300 600 44.4 -71.18 243.82658503690448 107
1983 10 4 600 600 40.0 -79.08 0.0 402
1983 10 4 600 600 40.43 -79.15 0.0 404
1983 10 4 600 600 40.82 -79.53 0.0 406
1983 10 4 600 600 41.2 -79.43 0.0 408
1983 10 4 600 600 42.08 -80.18 0.0 412
1983 10 4 600 600 42.6 -80.5 0.0 452
1983 10 4 600 600 42.67 -81.15 0.0 454
1983 10 4 600 600 40.2 -78.25 0.0 502
1983 10 4 600 600 40.67 -78.23 0.0 504
1983 10 4 600 600 41.8 -78.63 0.0 508
1983 10 4 600 600 42.25 -78.8 0.0 510
1983 10 4 600 600 42.48 -78.93 0.0 512
1983 10 4 600 600 43.18 -79.4 0.0 552
1983 10 4 600 600 43.52 -79.92 0.0 554
1983 10 4 600 600 43.98 -80.75 0.0 556
1983 10 4 600 600 39.92 -76.75 16.7857388729029 602
1983 10 4 600 600 40.48 -77.13 5.000868993224124 604
1983 10 4 600 600 41.25 -76.92 1.5036964865393727 606
1983 10 4 600 600 41.98 -77.57 0.0 608
1983 10 4 600 600 42.88 -78.03 0.0 612
1983 10 4 600 600 43.03 -78.18 0.0 614
1983 10 4 600 600 43.92 -78.67 0.0 652
1983 10 4 600 600 44.23 -78.37 2.152904589057213 653
1983 10 4 600 600 44.62 -79.53 1.541792721503409 654
1983 10 4 600 600 40.37 -75.93 85.62053849257522 702
1983 10 4 600 600 40.78 -74.67 524.5558975357197 703
1983 10 4 600 600 41.02 -75.9 67.38134339183337 704
1983 10 4 600 600 41.83 -75.87 8.341560174923227 706
1983 10 4 600 600 42.45 -76.45 0.0 708
1983 10 4 600 600 43.07 -76.83 0.0 710
1983 10 4 600 600 43.98 -77.22 1.4087657603760402 752
1983 10 4 600 600 44.68 -77.15 22.81436978805612 753
1983 10 4 600 600 44.28 -77.78 3.9595633608795078 754
1983 10 4 600 600 39.93 -74.7 83.02933568126426 802
1983 10 4 600 600 40.9 -74.6 671.7981533458718 804
1983 10 4 600 600 41.3 -74.67 929.0707964931009 805
1983 10 4 600 600 42.08 -74.97 171.00352904681122 807
1983 10 4 600 600 42.47 -75.07 58.85126869214371 808
1983 10 4 600 600 42.92 -75.12 22.779397209041555 809
1983 10 4 600 600 43.23 -75.4 4.612750037194745 810
1983 10 4 600 600 43.58 -75.52 1.951150525163052 811
1983 10 4 600 600 44.48 -76.03 22.040667036196215 852
1983 10 4 600 600 40.67 -73.52 186.19970458171997 902
1983 10 4 600 600 41.27 -73.8 872.4698182964971 904
1983 10 4 600 600 43.05 -74.2 670.2096590439807 908
1983 10 4 600 600 43.97 -74.1 202.09050859044055 910
1983 10 4 600 600 44.8 -75.0 80.4901170301074 912
1983 10 4 600 600 45.55 -75.52 196.06378105301857 952
1983 10 4 600 600 43.03 -72.8 805.7929407320415 6
1983 10 4 600 600 43.95 -73.22 541.7927249629856 8
1983 10 4 600 600 44.9 -73.8 205.47214978901303 10
1983 10 4 600 600 41.73 -71.43 619.893704531793 102
1983 10 4 600 600 44.27 -71.3 377.25583671843435 106
1983 10 4 600 600 44.93 -72.2 75.54140689502673 108
1983 10 4 600 600 46.07 -72.58 637.0532996537347 152
1983 10 4 900 600 41.95 -72.3 832.7533561032915 4
1983 10 4 900 600 45.98 -74.0 47.33331091036348 52
1983 10 4 900 600 44.4 -71.18 230.29019528852635 107
1983 10 4 1200 600 39.92 -76.75 2.395895576866004 602
1983 10 4 1200 600 40.48 -77.13 0.0 604
1983 10 4 1200 600 41.25 -76.92 0.0 606
1983 10 4 1200 600 41.98 -77.57 0.0 608
1983 10 4 1200 600 42.88 -78.03 0.0 612
1983 10 4 1200 600 43.03 -78.18 0.0 614
1983 10 4 1200 600 43.92 -78.67 0.0 652
1983 10 4 1200 600 44.23 -78.37 0.0 653
1983 10 4 1200 600 44.62 -79.53 0.0 654
1983 10 4 1200 600 40.37 -75.93 13.293416645149554 702
1983 10 4 1200 600 40.78 -74.67 70.64311521432661 703
1983 10 4 1200 600 41.83 -75.87 0.0 706
1983 10 4 1200 600 42.45 -76.45 0.0 708
1983 10 4 1200 600 43.07 -76.83 0.0 710
1983 10 4 1200 600 43.98 -77.22 0.0 752
1983 10 4 1200 600 44.68 -77.15 5.886412473801391 753
1983 10 4 1200 600 44.28 -77.78 1.7011038156691978 754
1983 10 4 1200 600 39.93 -74.7 5.997369243422136 802
1983 10 4 1200 600 40.9 -74.6 81.44498624790151 804
1983 10 4 1200 600 41.3 -74.67 59.74527428383869 805
1983 10 4 1200 600 42.08 -74.97 5.227081041025778 807
1983 10 4 1200 600 42.47 -75.07 2.799503213762634 808
1983 10 4 1200 600 42.92 -75.12 1.8139220679680659 809
1983 10 4 1200 600 43.23 -75.4 0.0 810
1983 10 4 1200 600 44.48 -76.03 7.300027949549621 852
1983 10 4 1200 600 40.67 -73.52 46.12866024543373 902
1983 10 4 1200 600 41.27 -73.8 148.0394298711757 904
1983 10 4 1200 600 43.05 -74.2 6.922361867807811 908
1983 10 4 1200 600 43.97 -74.1 5.1050241669305105 910
1983 10 4 1200 600 44.8 -75.0 15.55187727319589 912
1983 10 4 1200 600 45.55 -75.52 6.916676975147877 952
1983 10 4 1200 600 41.1 -72.37 122.4252382773482 2
1983 10 4 1200 600 43.03 -72.8 60.53260486772321 6
1983 10 4 1200 600 43.95 -73.22 9.518657646550393 8
1983 10 4 1200 600 44.9 -73.8 19.39237019877043 10
1983 10 4 1200 600 41.73 -71.43 370.66609902727157 102
1983 10 4 1200 600 44.27 -71.3 49.72695981208933 106
1983 10 4 1200 600 44.93 -72.2 25.298373861897883 108
1983 10 4 1200 600 46.07 -72.58 1.7599702872489422 152
1983 10 4 1500 600 40.45 -74.8 4.3492824117209805 803
1983 10 4 1500 600 41.95 -72.3 61.40837897880755 4
1983 10 4 1500 600 44.4 -71.18 32.06195105452234 107
1983 10 4 1800 600 41.25 -76.92 0.0 606
1983 10 4 1800 600 40.78 -74.67 0.0 703
1983 10 4 1800 600 43.07 -76.83 0.0 710
1983 10 4 1800 600 39.93 -74.7 0.0 802
1983 10 4 1800 600 40.9 -74.6 0.0 804
1983 10 4 1800 600 41.3 -74.67 0.0 805
1983 10 4 1800 600 42.08 -74.97 0.0 807
1983 10 4 1800 600 42.47 -75.07 0.0 808
1983 10 4 1800 600 42.92 -75.12 0.0 809
1983 10 4 1800 600 43.23 -75.4 0.0 810
1983 10 4 1800 600 43.58 -75.52 0.0 811
1983 10 4 1800 600 44.48 -76.03 1.4960761698390646 852
1983 10 4 1800 600 40.67 -73.52 2.3451367477331906 902
1983 10 4 1800 600 41.27 -73.8 2.0339409217810145 904
1983 10 4 1800 600 43.05 -74.2 0.0 908
1983 10 4 1800 600 43.97 -74.1 1.5561224975939525 910
1983 10 4 1800 600 44.8 -75.0 5.7415749706862185 912
1983 10 4 1800 600 45.55 -75.52 4.295766955128146 952
1983 10 4 1800 600 41.1 -72.37 11.717859800211613 2
1983 10 4 1800 600 43.03 -72.8 0.0 6
1983 10 4 1800 600 43.95 -73.22 2.8522533224207067 8
1983 10 4 1800 600 44.9 -73.8 11.536356019520007 10
1983 10 4 1800 600 41.73 -71.43 48.62716953731485 102
1983 10 4 1800 600 44.27 -71.3 27.483756313281585 106
1983 10 4 1800 600 44.93 -72.2 28.054164259701786 108
1983 10 4 1800 600 46.07 -72.58 2.2695195491847344 152
1983 10 4 2100 600 40.45 -74.8 0.0 803
1983 10 4 2100 600 41.95 -72.3 8.998236658361003 4
1983 10 4 2100 600 44.4 -71.18 39.03257498348353 107
1983 10 5 0 600 41.25 -76.92 0.0 606
1983 10 5 0 600 41.73 -71.43 5.946774123018665 102
1983 10 5 0 600 44.27 -71.3 21.021268194011874 106
1983 10 5 0 600 44.93 -72.2 21.218109686871376 108
1983 10 5 0 600 46.07 -72.58 7.666426509759007 152
1983 10 5 300 600 40.45 -74.8 0.0 803
1983 10 5 300 600 44.4 -71.18 11.501297588867825 107
1983 10 5 900 600 40.45 -74.8 0.0 803
1983 10 5 1200 600 41.25 -76.92 0.0 606
